skater_name,skater_country,event,location,date,segment,tech_element,info,bv,goe
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3T,,4.73,1.10
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,2A+1Lo+3S,,9.02,0.40
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,2A,,3.63,0.64
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3S+2T,,6.27,0.70
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,ChSq1,,2.00,1.50
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,StSq4,,3.90,1.10
Carolina Kostner,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CCoSp4,,3.50,0.64
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3F,,5.30,-1.28
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,1F,,0.50,0.03
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3Lo,,5.10,0.35
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,FCSp4,,3.20,0.75
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,FCCoSp4,,3.50,1.00
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3T,,4.73,1.28
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,2A+1Lo+2S,,5.61,0.50
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,2A,,3.63,0.58
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,3S+2T,,6.27,0.70
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,ChSq1,,2.00,1.40
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,StSq3,,3.30,1.17
Carolina Kostner,ita,2017 Finlandia Trophy,Espoo / FIN,"Oct. 8, 2017",long,CCoSp4,,3.50,0.83
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,3F+2T,,6.60,-0.42
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,3F,,5.30,0.98
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,3Lo,,5.10,0.00
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,FCCoSp4,,3.50,0.90
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,StSq4,,3.90,1.68
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,3T,,4.73,-1.26
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,2A+1Lo+2S,,5.61,0.40
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,1A,,1.21,0.00
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,3S,,4.84,0.70
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,ChSq1,,2.00,1.40
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,FCSp4,,3.20,0.80
Carolina Kostner,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,CCoSp4,,3.50,0.90
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3T+3T,,8.60,-0.20
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3F,,5.30,1.00
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Lo,,5.10,1.00
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,StSq4,,3.90,1.70
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FCSp4,,3.20,0.43
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,1Lo+2T,,1.98,0.00
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,2A+1Lo+2S,,5.61,0.21
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,2A,,3.63,0.64
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3S,,4.84,0.70
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FCCoSp4,,3.50,0.57
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChSq1,,2.00,1.40
Carolina Kostner,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,CCoSp4,,3.50,0.86
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3T+3T,,8.60,1.40
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3F,,5.30,0.90
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3Lo,,5.10,1.10
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,StSq4,,3.90,1.80
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,FCSp4,,3.20,0.57
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,2A+2T+2Lo,,7.04,0.07
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3Lo<+2T,<,5.39,-1.80
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,2A,,3.63,0.71
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3S,,4.84,1.10
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,FCCoSp4,,3.50,0.57
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,ChSq1,,2.00,1.60
Carolina Kostner,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,CCoSp3,,3.00,0.93
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,3F,,5.30,1.26
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,3Lo,,5.10,1.26
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,2Lz+2Lo,,3.90,0.42
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,StSq4,,3.90,1.82
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,FCSp4,,3.20,0.50
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,2A+2T+1Lo,,5.61,0.00
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,3Lo<+2T<<,<<,4.40,-2.10
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,2A,,3.63,0.20
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,3S,,4.84,0.56
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,FCCoSp4,,3.50,0.50
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,ChSq1,,2.00,1.40
Carolina Kostner,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,CCoSp4,,3.50,0.70
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,3A,,8.50,-2.14
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,3F+3T,,9.60,1.00
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,FCSp4,,3.20,0.71
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,3Lo,,5.61,1.30
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,CCoSp4,,3.50,1.36
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,StSq4,,3.90,1.30
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",short,LSp4,,2.70,1.36
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,3A,,8.50,-0.86
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,3F+3T<,<,8.30,-0.70
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,FCSp4,,3.20,0.71
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,3Lz<,!,4.62,-1.60
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,CCoSp4,,3.50,1.00
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,StSq3,,3.30,0.57
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,LSp4,,2.70,1.21
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3A<,<,5.90,-0.86
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3F+3T<<,<<,6.60,-2.10
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,FCSp4,,3.20,0.79
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3Lz<,<,4.62,-2.10
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,CCoSp4,,3.50,0.86
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,StSq3,,3.30,0.50
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,LSp4,,2.70,1.00
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,3A,,8.50,-1.60
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,3F,,5.30,-1.54
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,FCSp4,,3.20,0.50
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,3Lz+2T,!,8.03,0.00
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,CCoSp4,,3.50,0.90
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,StSq3,,3.30,0.60
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",short,LSp4,,2.70,0.90
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,3F+3T,,9.60,1.00
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,FCSp4,,3.20,0.50
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,CCoSp4,,3.50,1.00
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,3Lo<,<,3.96,-2.10
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,2A,,3.63,0.57
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,StSq3,,3.30,0.50
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,LSp4,,2.70,1.07
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,3F+3T<,!,8.30,-1.20
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,FCSp3,,2.80,0.50
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,CCoSp3,,3.00,0.79
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,3Lo,,5.61,0.70
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,2A,,3.63,0.79
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,StSq3,,3.30,0.64
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",short,LSp4,,2.70,0.86
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,3F+COMBO,!,5.30,-2.10
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,FCSp4,,3.20,0.57
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,CCoSp3,,3.00,1.00
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,3Lo<,<,3.96,-2.00
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,2A,,3.63,0.79
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,StSq3,,3.30,0.50
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,LSp4,,2.70,1.00
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,3F+3T,,9.60,1.12
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,FCSp4,,3.20,0.70
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,CCoSp4,,3.50,1.20
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,3Lo,,5.61,1.40
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,2A,,3.63,1.00
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,StSq4,,3.90,1.54
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",short,LSp4,,2.70,1.30
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,3F,,5.30,-2.10
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,FCSp4,,3.20,0.70
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,CCoSp4,,3.50,1.00
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,3Lo+2T,,7.04,0.70
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,2A,,3.63,0.70
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,StSq4,,3.90,1.12
Mirai Nagasu,usa,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,LSp4,,2.70,1.10
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,3A,,8.50,-2.43
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,3F+3T,,9.60,1.10
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,3S,,4.40,1.00
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,CCoSp4,,3.50,1.29
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,FCSp4,,3.20,1.00
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,2A+3T+2T,,9.79,1.20
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,3Lz<+2T,!,6.05,-1.50
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,3F,,5.83,0.60
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,StSq4,,3.90,1.50
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,ChSq1,,2.00,1.70
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,3Lo,,5.61,1.50
Mirai Nagasu,usa,2018 US Nationals,San Jose / USA,"Jan. 6, 2018",long,LSp4,,2.70,1.29
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3A<,<,5.90,-2.29
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3F+3T,,9.60,0.70
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3S,,4.40,0.70
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,CCoSp4,,3.50,0.93
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,FCSp4,,3.20,0.79
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,2A+2T+2Lo,,7.04,0.14
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Lz,,6.60,0.00
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Lo+2T,,7.04,0.70
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,StSq3,,3.30,0.50
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,ChSq1,,2.00,0.90
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Lo,,5.61,1.10
Mirai Nagasu,usa,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,LSp4,,2.70,1.14
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3A<,<,5.90,-1.14
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3F+3T,,9.60,-0.10
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3S<,<,3.10,-0.70
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CCoSp4,,3.50,0.86
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,FCSp4,,3.20,0.71
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,2A+3T<,<,6.93,-1.07
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3Lz,,6.60,0.50
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3Lo,,5.61,0.60
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,StSq3,,3.30,0.43
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,ChSq1,,2.00,0.50
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3Lo+2T+2T,,8.47,-0.50
Mirai Nagasu,usa,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,LSp4,,2.70,0.64
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,3A,,8.50,-0.40
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,3F+3T<,<,8.30,-0.70
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,3S<,<,3.10,-0.70
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,CCoSp4,,3.50,0.90
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,FCSp4,,3.20,0.80
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,2A+3T<+2T<,<,7.92,-0.80
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,3Lz<,!,4.62,-2.10
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,3F<+2T,<,5.50,-0.56
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,StSq3,,3.30,0.50
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,ChSq1,,2.00,0.70
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,3Lo,,5.61,0.56
Mirai Nagasu,usa,2017 US Int'l FS Classic,Salt Lake City / USA,"Sept. 17, 2017",long,LSp4,,2.70,1.00
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3F+3T,,9.60,0.90
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lz,,6.00,0.90
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3S,,4.40,0.60
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,StSq3,,3.30,0.57
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,FCSp4,,3.20,0.36
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,2A+3T+2T,,9.79,0.60
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lo+2T,,7.04,0.40
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lo,,5.61,1.00
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,CCoSp4,,3.50,1.00
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,2A,,3.63,0.71
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,ChSq1,,2.00,1.00
Mirai Nagasu,usa,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,LSp4,,2.70,1.00
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,3F<+3T<,!,6.70,-1.30
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,3Lz,,6.00,0.20
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,3S,,4.40,0.70
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,StSq2,,2.60,0.29
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,FCSp3,,2.80,0.43
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,2A+3T<+2T,<,8.36,-0.14
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,3Lo,,5.61,-0.20
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,3Lo<+2T,<,5.39,-0.70
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,CCoSp3,,3.00,1.00
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,2A,,3.63,0.57
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,ChSq1,,2.00,0.90
Mirai Nagasu,usa,2016 GP NHK Trophy,Sapporo / JPN,"Nov. 27, 2016",long,LSp3,,2.40,1.07
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3F<+3T<,<,6.70,-1.10
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3Lz<,!,4.20,-0.90
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3S<,<,3.10,-0.70
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,StSq3,,3.30,0.43
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,FCSp4,,3.20,0.57
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,2A+2T+2T<,<,6.05,-0.86
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3Lo<<,<<,1.98,-0.60
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3F<,<,4.07,-1.90
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,CCoSp3,,3.00,0.93
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,2A+2T*,,3.63,0.57
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,ChSq1,,2.00,1.10
Mirai Nagasu,usa,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,LSp3,,2.40,0.93
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3F<+3T<<,<<,5.00,-1.68
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3Lz,,6.00,0.56
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,3S<,<,3.10,-0.70
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,StSq2,,2.60,0.60
Mirai Nagasu,usa,2016 Autumn Classic Int'l,Montreal / CAN,"Oct. 1, 2016",long,FCSp4,,3.20,0.80
