skater_name,skater_country,event,location,date,segment,tech_element,info,bv,goe
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3T,,4.30,-1.00
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3LoTh,,5.00,-2.10
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,FiDs3,,3.20,1.30
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,PCoSp4,,4.50,1.14
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3Li4,,4.50,1.07
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,3T,,4.30,-2.10
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,3LoTh,,5.00,0.90
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,FiDs4,,3.50,1.60
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,PCoSp4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,3Li4,,4.50,1.36
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,3Tw4,,6.60,1.90
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,3T,,4.30,0.50
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,3LoTh,,5.00,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,FiDs4,,3.50,1.70
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,PCoSp4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,3Li4,,4.50,1.14
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",short,StSq4,,3.90,1.60
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3T,,4.30,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3LoTh,,5.00,1.90
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,FiDs4,,3.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,PCoSp4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,3Li4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,StSq4,,3.90,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3T,,4.30,-1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3LoTh,,5.00,2.00
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,FiDs3,,3.20,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,PCoSp4,,4.50,0.93
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3Li4,,4.50,1.21
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,StSq4,,3.90,1.50
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,3Tw4,,6.60,2.00
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,3T,,4.30,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,3LoTh,,5.00,2.00
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,FiDs4,,3.50,1.50
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,PCoSp4,,4.50,0.93
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,3Li3,,4.00,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",short,StSq4,,3.90,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3T,,4.30,1.70
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3LoTh,,5.00,0.60
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,BiDs4,,3.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,5RLi4,,7.50,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,FCCoSp4,,3.50,0.71
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,3T,,4.30,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,3LoTh,,5.00,2.00
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,BiDs4,,3.50,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,5RLi4,,7.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,FCCoSp4,,3.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,3Tw4,,6.60,1.90
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,3T,,4.30,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,3LoTh,,5.00,1.50
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,BiDs3,,3.20,1.20
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,5RLi4,,7.50,1.30
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,FCCoSp4,,3.50,0.79
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3Tw4,,6.60,1.90
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3T,,4.30,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,3LoTh,,5.00,1.50
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,BiDs3,,3.20,1.30
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,5RLi4,,7.50,1.10
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,StSq4,,3.90,1.30
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,FCCoSp3,,3.00,-0.13
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3Tw4,,6.60,1.87
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3T,,4.30,0.58
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,3LoTh,,5.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,BiDs3,,3.20,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,5RLi4,,7.50,0.47
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,FCCoSp4,,3.50,0.42
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,3Tw4,,6.60,1.82
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,3T,,4.30,-1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,3LoTh,,5.00,0.00
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,BiDs3,,3.20,0.84
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,5RLi4,,7.50,0.98
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,StSq4,,3.90,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 Ondrej Nepela Memorial,Bratislava / SVK,"Oct. 1, 2016",short,FCCoSp4,,3.50,0.50
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,4Tw2,,8.00,0.29
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3S,,4.40,0.40
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3STh,,4.50,1.80
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3T+2T+2T,,6.90,1.20
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,5RLi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,BoDs4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,FCCoSp4,,3.50,1.14
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,ChSq1,,2.00,1.30
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3LoTh,,5.00,1.60
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,5ALi4,,7.50,1.50
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3Li4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,PCoSp4,,4.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,4Tw3,,8.60,0.14
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,2S,,1.30,-0.34
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3STh,,4.50,1.90
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3T+2T+2T,,6.90,0.80
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,5RLi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,BoDs3,,4.00,1.30
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,FCCoSp3,,3.00,-0.09
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,ChSq1,,2.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3LoTh,,5.00,2.00
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,5ALi4,,7.50,1.80
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3Li4,,4.50,0.93
Evgenia Tarasova Vladimir Morozov,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,PCoSp4,,4.50,0.93
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,4Tw3,,8.60,0.57
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,3S<<,<<,1.30,-0.54
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,3STh,,4.50,2.00
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,3T+COMBO,,4.30,-1.90
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,5RLi3,,7.00,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,BoDs3,,4.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,FCCoSp4,,3.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,ChSq1,,2.00,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,3LoTh,,5.00,-1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,5ALi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,3Li4,,4.50,0.64
Evgenia Tarasova Vladimir Morozov,rus,2017 Grand Prix Final,Nagoya / JPN,"Dec. 10, 2017",long,PCoSp,,0.00,0.00
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,4Tw2,,8.00,1.43
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3S,,4.40,0.70
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3STh,,4.50,2.00
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,1T+COMBO,,0.40,-0.30
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,5RLi4,,7.50,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,BoDs3,,4.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,FCCoSp4,,3.50,0.86
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,ChSq1,,2.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3LoTh,,5.00,-0.50
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,5ALi4,,7.50,1.60
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,3Li4,,4.50,0.50
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,PCoSp4,,4.50,0.86
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,4Tw3,,8.60,0.29
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3S,,4.40,0.20
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3STh,,4.50,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3T+2T+2T,,6.90,1.30
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,5RLi4,,7.50,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,BoDs3,,4.00,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,FCCoSp4,,3.50,1.07
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,ChSq1,,2.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3LoTh,,5.00,-0.50
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,5ALi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3Li4,,4.50,0.57
Evgenia Tarasova Vladimir Morozov,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,PCoSp4,,4.50,0.86
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,4Tw3,,8.60,0.14
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,3S,,4.40,0.70
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,3STh,,4.50,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,2T+1T,,1.70,-0.57
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,5RLi4,,7.50,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,BoDs3,,4.00,0.90
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,FCCoSp4,,3.50,0.86
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,ChSq1,,2.00,1.20
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,3LoTh,,5.00,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,5ALi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,3Li4,,4.50,0.86
Evgenia Tarasova Vladimir Morozov,rus,2017 Nebelhorn Trophy,Oberstdorf / GER,"Sept. 30, 2017",long,PCoSp4,,4.50,0.57
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,4Tw3,,8.60,-0.14
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3S,,4.40,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3STh,,4.50,1.70
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3T+2T+2T,,6.90,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,5RLi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FCCoSp4,,3.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChSq1,,2.00,1.10
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3LoTh,,5.00,0.40
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,BoDs3,,4.00,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,5ALi1,,6.00,-1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Li4,,4.50,0.71
Evgenia Tarasova Vladimir Morozov,rus,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,PCoSp4,,4.50,0.50
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3Tw4,,6.60,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3S,,4.40,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3STh,,4.50,1.60
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3T+2T,,5.60,1.20
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,5RLi4,,7.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,FCCoSp4,,3.50,0.50
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,ChSq1,,2.00,1.40
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3LoTh,,5.00,2.10
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,BoDs2,,3.50,1.00
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,5ALi4,,7.50,1.80
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,3Li2,,3.50,0.36
Evgenia Tarasova Vladimir Morozov,rus,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,PCoSp2,,3.50,0.86
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,4Tw3,,8.60,1.14
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3S<<,<<,1.30,-0.54
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3STh,,4.50,1.40
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3T+2T+T,,5.60,-1.30
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,5RLi4,,7.50,1.10
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,FCCoSp4,,3.50,0.93
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,ChSq1,,2.00,1.30
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3LoTh,,5.00,1.60
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,BoDs3,,4.00,1.10
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,5ALi2,,6.50,0.90
Evgenia Tarasova Vladimir Morozov,rus,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3Li3,,4.00,0.71
