skater_name,skater_country,event,location,date,segment,tech_element,info,bv,goe
Kaitlyn Weaver Andrew Poje,can,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,SILi4,,4.50,1.37
Kaitlyn Weaver Andrew Poje,can,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,ChLi1,,0.70,1.70
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,STw4,,6.60,1.29
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,1RH3+kpNYY,,4.40,0.94
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,PSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,RoLi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,NtMiSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,STw4,,6.60,1.20
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,1RH3+kpTYY,,4.40,0.69
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,PSt3,,7.10,1.41
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,RoLi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",short,NtMiSt3,,7.10,2.04
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,STw4,,6.60,0.34
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,1RH3+kpYYN,,4.40,0.77
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,PSt3,,7.10,1.41
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,RoLi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,NtMiSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",short,STw4,,6.60,1.32
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",short,1RH4+kpYYY,,5.00,0.84
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",short,PSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",short,RoLi4,,4.50,1.32
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",short,NtMiSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",short,STw4,,6.60,1.56
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",short,1RH3+kpNYY,,4.40,0.96
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",short,PSt2,,5.60,2.20
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",short,RoLi4,,4.50,1.44
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",short,NtMiSt3,,7.10,1.98
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,STw4,,6.60,0.94
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,1MB4+kpYYY,,5.00,0.60
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,PSt2,,5.60,1.26
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,CuLi4,,4.50,0.69
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,NtMiSt3,,7.10,1.73
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,STw4,,6.60,1.29
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,1MB3+kpYNY,,4.40,0.94
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,PSt2,,5.60,2.04
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,CuLi4,,4.50,1.37
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",short,NtMiSt3,,7.10,2.51
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",short,STw4,,6.60,1.29
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",short,1MB4+kpYYY,,5.00,0.86
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",short,PSt2,,5.60,1.41
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",short,CuLi4,,4.50,0.77
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",short,NtMiSt3,,7.10,1.73
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,STw4,,6.60,1.20
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,1MB3+kpYNY,,4.40,0.60
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,PSt1,,4.10,0.77
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,CuLi4,,4.50,0.94
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",short,NtMiSt3,,7.10,2.04
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",short,STw4,,6.60,1.44
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",short,1MB4+kpYYY,,5.00,1.20
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",short,PSt3,,7.10,1.98
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",short,CuLi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",short,NtMiSt3,,7.10,1.98
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,STw3,,5.60,0.84
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,1MB3+kpYNY,,4.40,0.48
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,PSt3,,7.10,1.54
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,CuLi4,,4.50,0.60
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",short,NtMiSt3,,7.10,0.88
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,CiSt3,,7.10,1.89
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,STw4,,6.60,1.20
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,SlLi4,,4.50,1.29
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,RoLi4,,4.50,1.37
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,MiSt3,,7.10,1.89
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,CuLi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,ChLi1,,1.00,1.60
Charlene Guignard Marco Fabbri,ita,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,ChSp1,,1.00,1.00
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,CiSt3,,7.10,1.57
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,STw4,,6.60,1.03
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,SlLi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,RoLi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,MiSt3,,7.10,1.41
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,CuLi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,ChSp1,,1.00,1.00
Charlene Guignard Marco Fabbri,ita,2017 GP Int'x de France,Grenoble / FRA,"Nov. 19, 2017",long,ChLi1,,1.00,0.70
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CoSp4,,5.60,1.11
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CiSt3,,7.10,1.73
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,STw4,,6.60,1.11
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,SILi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,RoLi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,MiSt2,,5.60,2.20
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CuLi3,,4.00,1.03
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,ChSp1,,1.00,1.00
Charlene Guignard Marco Fabbri,ita,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,ChLi1,,1.00,0.90
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,CiSt3,,7.10,1.98
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,STw4,,6.60,1.32
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,SlLi4,,4.50,1.44
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,RoLi4,,4.50,1.56
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,MiSt3,,7.10,1.98
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,CuLi4,,4.50,0.72
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,ChLi1,,1.00,1.40
Charlene Guignard Marco Fabbri,ita,2017 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 9, 2017",long,ChSp1,,1.00,0.98
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,CiSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,STw4,,6.60,1.80
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,SlLi1,,2.00,-0.62
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,RoLi4,,4.50,1.32
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,DiSt2,,5.60,1.76
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,CuLi3,,4.00,1.20
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,ChSp1,,1.00,1.54
Charlene Guignard Marco Fabbri,ita,2017 Lombardia Trophy,Bergamo / ITA,"Sept. 17, 2017",long,ChLi1,,1.00,0.84
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,RoLi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,STw4,,6.60,1.03
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,SeSt3,,7.10,1.26
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,SILi4,,4.50,0.86
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,CuLi4,,4.50,0.69
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,CoSp4,,5.60,0.51
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,DiSt2,,5.60,0.94
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChLi1,,0.70,1.30
Charlene Guignard Marco Fabbri,ita,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChTw1,,0.70,0.70
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,RoLi4,,4.50,1.37
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,STw4,,6.60,1.29
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,SeSt2,,5.60,1.89
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,SILi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,CuLi1,,2.00,-1.00
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,CoSp4,,5.60,0.60
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,DiSt2,,5.60,1.41
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,ChLi1,,0.70,1.40
Charlene Guignard Marco Fabbri,ita,2017 European Championships,Ostrava / CZE,"Jan. 29, 2017",long,ChTw1,,0.70,0.80
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,RoLi4,,4.50,1.37
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,STw4,,6.60,1.71
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,SeSt3,,7.10,1.89
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,SILi4,,4.50,0.94
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,CuLi3,,4.00,1.03
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,CoSp4,,5.60,1.11
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,DiSt3,,7.10,1.57
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,ChLi1,,0.70,1.20
Charlene Guignard Marco Fabbri,ita,2016 GP Rostelecom Cup,Moscow / RUS,"Nov. 6, 2016",long,ChTw1,,0.70,1.10
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,RoLi4,,4.50,1.03
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,STw4,,6.60,1.11
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,SeSt3,,7.10,1.57
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,SILi4,,4.50,1.11
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,CuLi4,,4.50,0.69
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,DiSt3,,7.10,1.57
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,ChLi1,,0.70,1.20
Charlene Guignard Marco Fabbri,ita,2016 GP Skate America,"Chicago, Il. / USA","Oct. 23, 2016",long,ChTw1,,0.70,0.70
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,RoLi4,,4.50,1.56
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,STw4,,6.60,1.56
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,SeSt3,,7.10,2.20
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,SlLi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,CuLi4,,4.50,1.20
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,DiSt3,,7.10,1.98
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,ChLi1,,0.70,1.40
Charlene Guignard Marco Fabbri,ita,2016 Golden Spin of Zagreb,Zagreb / CRO,"Dec. 10, 2016",long,ChTw1,,0.70,1.26
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,RoLi4,,4.50,1.80
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,STw4,,6.60,1.32
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,SeSt3,,7.10,1.32
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,SlLi4,,4.50,0.96
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,CuLi4,,4.50,0.36
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,CoSp4,,5.60,1.20
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,DiSt3,,7.10,1.32
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,ChLi1,,0.70,0.98
Charlene Guignard Marco Fabbri,ita,2016 Lombardia Trophy,Bergamo / ITA,"Sept. 11, 2016",long,ChTw1,,0.70,0.70
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,STw2,,4.60,-0.57
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,PSt2,,5.60,1.41
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,NtCiSt3,,7.10,2.04
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,1RH2+kpNNY,,3.80,0.51
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",short,CuLi4,,4.50,1.20
Piper Gilles Paul Poirier,can,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,STw4,,6.60,0.94
Piper Gilles Paul Poirier,can,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,PSt3,,7.10,1.57
Piper Gilles Paul Poirier,can,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,NtCiSt3,,7.10,2.20
Piper Gilles Paul Poirier,can,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,1RH2+kpNYN,,3.80,0.69
Piper Gilles Paul Poirier,can,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,CuLi4,,4.50,1.20
Piper Gilles Paul Poirier,can,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,STw4,,6.60,1.44
Piper Gilles Paul Poirier,can,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,PSt3,,7.10,1.76
Piper Gilles Paul Poirier,can,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,NtCiSt3,,7.10,1.98
Piper Gilles Paul Poirier,can,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,1RH2+kpNNY,,3.80,0.60
Piper Gilles Paul Poirier,can,2017 Autumn Classic Int'l,Montréal / CAN,"Sept. 23, 2017",short,CuLi4,,4.50,1.20
Piper Gilles Paul Poirier,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,1MB4+kpYYY,,5.00,1.03
Piper Gilles Paul Poirier,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,PSt3,,7.10,1.41
Piper Gilles Paul Poirier,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,NtMiSt3,,7.10,2.36
Piper Gilles Paul Poirier,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,STw4,,6.60,1.11
Piper Gilles Paul Poirier,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,RoLi4,,4.50,1.37
Piper Gilles Paul Poirier,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,1MB3+kpNYY,,4.40,1.20
Piper Gilles Paul Poirier,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,PSt2,,5.60,1.89
Piper Gilles Paul Poirier,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,NtMiSt2,,5.60,-2.14
Piper Gilles Paul Poirier,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,STw3,,5.60,0.51
Piper Gilles Paul Poirier,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,RoLi4,,4.50,1.11
Piper Gilles Paul Poirier,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,1MB2+kpNYN,,3.80,0.94
Piper Gilles Paul Poirier,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,PSt3,,7.10,1.41
Piper Gilles Paul Poirier,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,NtMiSt2,,5.60,2.20
Piper Gilles Paul Poirier,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,STw2,,4.60,-0.64
Piper Gilles Paul Poirier,can,2016 GP Trophee de France,Paris / FRA,"Nov. 13, 2016",short,RoLi4,,4.50,1.03
Piper Gilles Paul Poirier,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,1MB4+kpYYY,,5.00,1.20
Piper Gilles Paul Poirier,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,PSt3,,7.10,2.04
Piper Gilles Paul Poirier,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,NtMiSt3,,7.10,1.73
Piper Gilles Paul Poirier,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,STw4,,6.60,1.11
Piper Gilles Paul Poirier,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,RoLi4,,4.50,1.20
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,CoSp4,,5.60,1.20
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,CuLi4,,4.50,0.60
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,CiSt2,,5.60,1.57
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,STw4,,6.60,0.86
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,ChSp1,,1.00,1.00
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,SlLi4,,4.50,1.20
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,DiSt3,,7.10,1.57
Piper Gilles Paul Poirier,can,2017 GP Skate America,Lake Placid / USA,"Nov. 26, 2017",long,RoLi4,,4.50,1.20
