skater_name,skater_country,event,location,date,segment,tech_element,info,bv,goe
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,4T+3T,,14.60,0.57
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,3Lz,,6.00,1.50
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,CCSp4,,3.20,1.21
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,3A,,9.35,-1.57
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,StSq3,,3.30,1.21
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,FSSp4,,3.00,1.07
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",short,CCoSp4,,3.50,1.07
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,4T+3T,,14.60,2.43
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3A,,8.50,2.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,FSSp4,,3.00,1.07
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,StSq4,,3.90,2.10
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,3Lz,,6.60,1.40
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,CCSp3,,2.80,1.07
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",short,CCoSp4,,3.50,1.14
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,4T<,<,8.00,-4.00
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,3A,,8.50,2.29
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,FSSp4,,3.00,1.14
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,StSq4,,3.90,2.10
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,3Lz+3T,,11.33,-1.40
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,CCSp4,,3.20,1.00
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",short,CCoSp4,,3.50,1.14
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,4T+3T,,14.60,1.00
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,3A,,8.50,2.14
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,FSSp4,,3.00,1.21
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,StSq4,,3.90,1.80
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,3Lz,,6.60,1.40
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,CCSp3,,2.80,1.07
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",short,CCoSp4,,3.50,1.14
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,4T+3T,,14.60,0.40
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,3A,,8.50,-2.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,FSSp4,,3.00,1.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,StSq3,,3.30,1.21
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,2Lz*,,0.00,0.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,CCSp4,,3.20,1.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",short,CCoSp4,,3.50,1.21
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,4T+3T,,14.60,2.00
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,3A,,8.50,-3.00
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,FSSp4,,3.00,1.21
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,StSq3,,3.30,1.43
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,3Lz,,6.60,0.30
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,CCSp4,,3.20,0.71
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",short,CCoSp3,,3.00,1.21
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,4T,,10.30,-4.00
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,3A,,8.50,-2.33
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,FSSp4,,3.00,1.00
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,StSq4,,3.90,1.52
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,3Lz+3T,,11.33,0.23
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,CCSp3,,2.80,0.67
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",short,CCoSp4,,3.50,1.25
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,4T,,10.30,-4.00
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3Lz,,6.00,0.00
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,2A+1Lo+2S,,5.10,0.36
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,ChSq1,,2.00,2.00
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3T,,4.30,1.30
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,2A,,3.63,0.79
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,2Lo,,1.98,0.13
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,CCSp3,,2.80,0.86
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3Lz+REP,,4.62,-0.80
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,3F,,5.83,0.80
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,FSSp3,,2.60,0.71
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,StSq4,,3.90,1.70
Patrick Chan,can,2017 GP Skate Canada,Regina / CAN,"Oct. 29, 2017",long,CCoSp4,,3.50,1.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,4T+3T,,14.60,2.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,4S,,10.50,2.71
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3A+SEQ+2S*,,6.80,-2.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,CCSp4,,3.20,1.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,ChSq1,,2.00,1.60
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,4T,,11.33,-2.63
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3A,,9.35,1.71
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Lo,,5.61,1.20
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3Lz+2T,,8.03,1.30
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,3F,,5.83,1.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,FSSp4,,3.00,0.93
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,StSq4,,3.90,2.00
Patrick Chan,can,2017 World Championships,Helsinki / FIN,"April 2, 2017",long,CCoSp3,,3.00,0.14
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,4T+3T,,14.60,2.57
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3A,,8.50,2.57
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,4S<,<,8.10,-4.00
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,CCSp3,,2.80,1.00
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,ChSq1,,2.00,1.70
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,4T,,11.33,-4.00
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3A+REP,,6.55,-1.14
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lo,,5.61,1.30
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3Lz,,6.60,-1.20
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,3F+2T+2Lo,,9.24,0.80
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,FSSp4,,3.00,1.07
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,StSq4,,3.90,1.90
Patrick Chan,can,2017 Four Continents,Gangneung / KOR,"Feb. 19, 2017",long,CCoSp4,,3.50,0.64
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,4T,,10.30,-4.00
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3A,,8.50,-3.00
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,4S,,10.50,1.71
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,CCSp3,,2.80,1.00
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,ChSq1,,2.00,2.10
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3T,,4.73,0.60
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3A+REP,,6.55,-3.00
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3Lo,,5.61,1.40
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3Lz+2T+2Lo,,10.01,1.20
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,3F,,5.83,1.00
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,FSSp4,,3.00,1.07
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,StSq4,,3.90,1.90
Patrick Chan,can,2016 Grand Prix Final,Marseille / FRA,"Dec. 11, 2016",long,CCoSp4,,3.50,1.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,4T+3T,,14.60,2.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,3A,,8.50,2.43
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,4S,,10.50,-4.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,CCSp4,,3.20,1.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,ChSq1,,2.00,1.60
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,4T,,11.33,1.43
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,3A+2T,,10.78,1.43
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,3Lo,,5.61,0.80
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,3Lz+2T+2Lo,,10.01,1.00
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,3F,,5.83,1.50
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,FSSp3,,2.60,0.93
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,StSq3,,3.30,1.36
Patrick Chan,can,2016 GP Cup of China,Beijing / CHN,"Nov. 20, 2016",long,CCoSp4,,3.50,1.07
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,4T+3T,,14.60,3.00
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3A,,8.50,2.14
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,4S,,10.50,-4.00
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,CCSp4,,3.20,0.93
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,ChSq1,,2.00,1.80
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3T,,4.73,1.30
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3A+2T,,10.78,-0.86
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,3Lo,,5.61,1.30
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,2Lz+2T+1Lo,,4.29,0.13
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,2F,,2.09,0.13
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,FSSp4,,3.00,1.07
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,StSq4,,3.90,1.70
Patrick Chan,can,2016 GP Skate Canada,Mississauga / CAN,"Oct. 30, 2016",long,CCoSp4,,3.50,0.93
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,4T,,10.30,-0.40
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,3A,,8.50,1.17
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,3S,,4.40,1.05
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,CCSp3,,2.80,1.00
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,ChSq1,,2.00,1.63
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,4T<+REP,<,6.16,-4.00
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,3A+2T,,10.78,1.17
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,3Lo,,5.61,1.05
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,3Lz,,6.60,-0.70
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,2F+2T+1Lo,,4.07,0.00
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,FSSp4,,3.00,0.92
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,StSq4,,3.90,1.63
Patrick Chan,can,2016 Finlandia Trophy,Espoo / FIN,"Oct. 9, 2016",long,CCoSp4,,3.50,0.92
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3Lz+3T,,10.30,1.00
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,4T,,10.30,1.00
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,FCSp4,,3.20,0.14
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,3A,,9.35,1.71
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,CSSp4,,3.00,0.50
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,StSq3,,3.30,1.00
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",short,CCoSp4,,3.50,0.71
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,4T,,10.30,1.86
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,3A,,8.50,0.57
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,FCSp3,,2.80,0.50
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,3Lz+3T,,11.33,0.90
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,CSSp4,,3.00,0.57
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,StSq4,,3.90,1.40
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",short,CCoSp4,,3.50,0.57
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,4Lz<,<,9.50,-4.00
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,4T+2T,,11.60,1.00
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,FCSp3,,2.80,0.21
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,3A,,9.35,-2.29
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,CSSp4,,3.00,0.43
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,StSq3,,3.30,0.50
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",short,CCoSp4,,3.50,0.50
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3Lz+3T,,10.30,0.80
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,4T,,10.30,1.43
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,CSSp4,,3.00,0.86
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,3A,,9.35,0.57
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,FCSp3,,2.80,0.21
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,StSq4,,3.90,1.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",short,CCoSp4,,3.50,0.43
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,3A,,8.50,2.14
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,FCSp3,,2.80,0.57
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,StSq2,,2.60,1.00
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,3Lz+3T,,11.33,0.50
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,3Lo,,5.61,1.10
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,CSSp4,,3.00,0.93
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",short,CCoSp4,,3.50,0.93
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,4T+3T,,14.60,2.43
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,4T,,10.30,2.14
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3A,,8.50,1.14
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,FCSp4,,3.20,0.71
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,ChSq1,,2.00,1.40
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3Lz,,6.60,1.40
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3A+2T,,10.78,0.29
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,3Lo+1Lo+3S,,11.00,0.60
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,2F,,2.09,0.04
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,2A,,3.63,0.29
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,StSq4,,3.90,1.50
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,CCoSp4,,3.50,0.36
Dmitri Aliev,rus,2018 European Championships,Moscow / RUS,"Jan. 21, 2018",long,CSSp3,,2.60,0.29
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,4T+1T,,10.70,-0.17
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,4T,,10.30,1.57
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3A,,8.50,0.86
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,FCSp4,,3.20,0.50
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,ChSq1,,2.00,1.30
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3Lz,,6.00,-0.10
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,1A,,1.21,-0.06
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,2Lo+1Lo+3S,,7.37,0.40
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,3F<,<,4.07,-2.10
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,2A+3T<,<,6.93,-1.00
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,StSq3,,3.30,0.57
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,CCoSp4,,3.50,0.50
Dmitri Aliev,rus,2018 Russian Nationals,St. Petersburg / RUS,"Dec. 23, 2017",long,CSSp3,,2.60,0.57
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Lz,,6.00,0.70
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3F,,5.30,-2.10
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,2T,,1.30,0.06
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,FCSp3,,2.80,0.21
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,ChSq1,,2.00,0.80
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,4T+3T,,16.06,0.86
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,4T<,<,8.80,-4.00
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Lo+1Lo+3S,,11.00,0.40
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3A<,<,6.49,-1.00
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,3Lz+REP,,4.62,-0.30
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,StSq3,,3.30,0.64
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,CCoSp4,,3.50,0.57
Dmitri Aliev,rus,2017 GP NHK Trophy,Osaka / JPN,"Nov. 12, 2017",long,CSSp3,,2.60,-0.09
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,4Lz<,<,9.50,-1.37
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3F,,5.30,0.40
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,4T+3T,,14.60,1.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,FCSp2,,2.30,0.14
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,ChSq1,,2.00,1.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,4T<,<,8.80,-4.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3A,,9.35,-3.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3Lo+1Lo+3S,,11.00,0.40
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3A<+REP,<,4.54,-3.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,3Lz,,6.60,0.00
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,StSq4,,3.90,0.60
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CCoSp3,,3.00,0.50
Dmitri Aliev,rus,2017 GP Rostelecom Cup,Moscow / RUS,"Oct. 22, 2017",long,CSSp,,0.00,0.00
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",long,4T,,10.30,-3.09
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",long,3A+2T,,9.80,1.43
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",long,FCSp3,,2.80,-0.04
Dmitri Aliev,rus,2017 World Jr. Championships,Taipei City / TPE,"March 19, 2017",long,StSq4,,3.90,1.50
